op,gas_costs,Bsize,Esize,Msize,B,E,M,tx_hash,tx_index,block_number,eip2565_cost,eip7883_cost,cost_increase,cost_ratio,from_address,to_address,value,gas_used,gas_price,transaction_type,eth_cost_current,eth_cost_eip7883,eth_cost_increase
STATICCALL,1338,32,32,32,0xf5de7ab96efffd1782a8bfb97fc4625b99e36f91e728269718dd4343d03a34a,0xc19139cb84c680a6e14116da060561765e05aa45a1c72a34f082305b61f3f52,0x30644e72e131a029b85045b68181585d97816a916871ca8d3c208c16d87cfd47,0x9fe365f925476d745a4126d1eac7b534693fa00af9be175b08862e449bf09e81,211,22785670,1338,1338,0,1.0,,,,,,,,,
STATICCALL,200,32,32,32,0x537adb143f1c874cb3893d48ae2a1d98db3a83e820a84e109b8e9060d056961,0x18,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0xfe9a1f0a3e60a878d10dd6871fcd806e38e8fd99951c5a6eb672bbcbbc1dca1a,92,22785665,200,500,300,2.5,,,,,,,,,
STATICCALL,200,32,32,32,0x10a6e2e589355f225e1792454ac234accb07bd63bf4548d84814a735df3c7197,0x800000,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0xfe9a1f0a3e60a878d10dd6871fcd806e38e8fd99951c5a6eb672bbcbbc1dca1a,92,22785665,200,500,300,2.5,,,,,,,,,
STATICCALL,1349,32,32,32,0x1637c98a00c217da77eacd401c35f57350931242b35db2cf678dcf673ad3f459,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0xfe9a1f0a3e60a878d10dd6871fcd806e38e8fd99951c5a6eb672bbcbbc1dca1a,92,22785665,1349,1349,0,1.0,,,,,,,,,
STATICCALL,1349,32,32,32,0x1e7456771e173ad51cc0e5d3535fecc5c16c888873416d3df9738579dea07da1,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0xfe9a1f0a3e60a878d10dd6871fcd806e38e8fd99951c5a6eb672bbcbbc1dca1a,92,22785665,1349,1349,0,1.0,,,,,,,,,
STATICCALL,1349,32,32,32,0x105dfd3d85df84563e6f01281c1e2640651162d960bf089a5b7c793e3bc78874,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0xfe9a1f0a3e60a878d10dd6871fcd806e38e8fd99951c5a6eb672bbcbbc1dca1a,92,22785665,1349,1349,0,1.0,,,,,,,,,
STATICCALL,1360,32,32,32,0x6303a9250eceee304149de5d2b849ab02e7245ed0e8a7ddc0b2ee55ccc07993,0xffffffff00000000ffffffffffffffffbce6faada7179e84f3b9cac2fc63254f,0xffff,0xb197abd59f4134cf6daea9fccaeb4bc1a5bae10a9c73ae0bd20cfd35828c9b6e,3,22785659,1360,1360,0,1.0,,,,,,,,,
STATICCALL,1360,32,32,32,0x7b9f6e7ba1d6d56e7c43b34b8e7c64f7ede9ffd58293669abb8deb115dcb3561,0xffffffff00000001000000000000000000000000fffffffffffffffffffffffd,0xffff,0xb197abd59f4134cf6daea9fccaeb4bc1a5bae10a9c73ae0bd20cfd35828c9b6e,3,22785659,1360,1360,0,1.0,,,,,,,,,
STATICCALL,1360,32,32,32,0x4f383d8aefee097ccd87d29aab1e09c50ac1e6a06437d7ca0be55b686f5c6361,0xffffffff00000001000000000000000000000000fffffffffffffffffffffffd,0xffff,0xb197abd59f4134cf6daea9fccaeb4bc1a5bae10a9c73ae0bd20cfd35828c9b6e,3,22785659,1360,1360,0,1.0,,,,,,,,,
STATICCALL,200,32,32,32,0xb949709f9583094d3c898264902d4011c6f4e574d5f2c43b9932c51dc04b41e,0x18,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x96a56e87c267f19595f6018b284ca8f4e473ba0fc0e7a8288854691c59c626ac,244,22785659,200,500,300,2.5,,,,,,,,,
STATICCALL,200,32,32,32,0x17cf244aa1334a92e9a8f1c8b4b5a3e4ad0a3baf0251881c5ea4d0da0e7058,0x800000,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x96a56e87c267f19595f6018b284ca8f4e473ba0fc0e7a8288854691c59c626ac,244,22785659,200,500,300,2.5,,,,,,,,,
STATICCALL,1349,32,32,32,0x530e1dfb608f173099e12c3063b7bcf48e51ce6fbb313056449609fcb7fc106,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x96a56e87c267f19595f6018b284ca8f4e473ba0fc0e7a8288854691c59c626ac,244,22785659,1349,1349,0,1.0,,,,,,,,,
STATICCALL,1349,32,32,32,0x2c46314d0409288c49fcb1532f92308d33523fababb38f21a4786b2b8bb48331,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x96a56e87c267f19595f6018b284ca8f4e473ba0fc0e7a8288854691c59c626ac,244,22785659,1349,1349,0,1.0,,,,,,,,,
STATICCALL,1349,32,32,32,0x25f9c2d0e3228af9134e83ad89e2532b91503059c2bcbfa1457aaaec4f7eb9a3,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x96a56e87c267f19595f6018b284ca8f4e473ba0fc0e7a8288854691c59c626ac,244,22785659,1349,1349,0,1.0,,,,,,,,,
STATICCALL,200,32,32,32,0x91315fa7e80de9f99d24410be9b5af262d5018c120c73a21d012281c2d86cf,0x18,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x239ae1e118f32c4728c4ea04f2d587424572532582f04d4784f999ae0de3e9e7,104,22785658,200,500,300,2.5,,,,,,,,,
STATICCALL,200,32,32,32,0xb2509552362396111ad3da8a2e6d84dbf4571abdbf674fa04866386c1e48383,0x800000,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x239ae1e118f32c4728c4ea04f2d587424572532582f04d4784f999ae0de3e9e7,104,22785658,200,500,300,2.5,,,,,,,,,
STATICCALL,1349,32,32,32,0x28ccd2a10f0e3f27f5e97e39c28c31d4ff79538a73a2f0bfd95f6311a0e28582,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x239ae1e118f32c4728c4ea04f2d587424572532582f04d4784f999ae0de3e9e7,104,22785658,1349,1349,0,1.0,,,,,,,,,
STATICCALL,1349,32,32,32,0xddc4716be3ff83da398881017235c749b03a4300cb42f0282373df8b68699d3,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x239ae1e118f32c4728c4ea04f2d587424572532582f04d4784f999ae0de3e9e7,104,22785658,1349,1349,0,1.0,,,,,,,,,
STATICCALL,1349,32,32,32,0x2d35c36f9447c7ae1d412053f0c74859a800266bbfd0291ab9099125b5b43c82,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x239ae1e118f32c4728c4ea04f2d587424572532582f04d4784f999ae0de3e9e7,104,22785658,1349,1349,0,1.0,,,,,,,,,
STATICCALL,200,32,32,32,0x16ba08956ba8c70b2e859ecd086db01147f0dd7b060dad65c83b2ade2511b13d,0x2000000,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x1b90396e308b8f0fec49a0d16cb44c3eba65d8d60a4a1a2bebc9ca4407303c85,149,22785655,200,500,300,2.5,,,,,,,,,
STATICCALL,1349,32,32,32,0x16ba08956ba8c70b2e859ecd086db01147f0dd7b060dad65c83b2ade2511b13c,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x1b90396e308b8f0fec49a0d16cb44c3eba65d8d60a4a1a2bebc9ca4407303c85,149,22785655,1349,1349,0,1.0,,,,,,,,,
STATICCALL,200,32,32,32,0x2a734ebb326341efa19b0361d9130cd47b26b7488dc6d26eeccd4f3eb878331a,0xa3d98f,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x1b90396e308b8f0fec49a0d16cb44c3eba65d8d60a4a1a2bebc9ca4407303c85,149,22785655,200,500,300,2.5,,,,,,,,,
STATICCALL,1349,32,32,32,0xaffa8012212a440f33ade49e2947521ebd7208249eef90616a39fb58321ef52,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x1b90396e308b8f0fec49a0d16cb44c3eba65d8d60a4a1a2bebc9ca4407303c85,149,22785655,1349,1349,0,1.0,,,,,,,,,
STATICCALL,1349,32,32,32,0x16ba08956ba8c70b2e859ecd086db01147f0dd7b060dad65c83b2ade2511b13c,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x1b90396e308b8f0fec49a0d16cb44c3eba65d8d60a4a1a2bebc9ca4407303c85,149,22785655,1349,1349,0,1.0,,,,,,,,,
STATICCALL,200,32,32,32,0x16ba08956ba8c70b2e859ecd086db01147f0dd7b060dad65c83b2ade2511b13d,0x2000002,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x1b90396e308b8f0fec49a0d16cb44c3eba65d8d60a4a1a2bebc9ca4407303c85,149,22785655,200,500,300,2.5,,,,,,,,,
STATICCALL,200,32,32,32,0x9920455794e532ebbc42c0fc41dbbad5c8493081c97fae05656d08967a5d5e5,0x1000000,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x1e4924dbf99f900ab43eaf4677cdf4669038562d839b94fdb608e39f38b04da9,138,22785649,200,500,300,2.5,,,,,,,,,
STATICCALL,1349,32,32,32,0x18410c77d71837f4c9a72212c78ed544759f01721480236e1812804661420ee8,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x1e4924dbf99f900ab43eaf4677cdf4669038562d839b94fdb608e39f38b04da9,138,22785649,1349,1349,0,1.0,,,,,,,,,
STATICCALL,200,32,32,32,0xc9fabc7845d50d2852e2a0371c6441f145e0db82e8326961c25f1e3e32b045b,0xa65352,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x1e4924dbf99f900ab43eaf4677cdf4669038562d839b94fdb608e39f38b04da9,138,22785649,200,500,300,2.5,,,,,,,,,
STATICCALL,1349,32,32,32,0x18372f8be9f858f070cb2ac0b47afa995facdc4571052945f50a022b3c65f0c8,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x1e4924dbf99f900ab43eaf4677cdf4669038562d839b94fdb608e39f38b04da9,138,22785649,1349,1349,0,1.0,,,,,,,,,
STATICCALL,1349,32,32,32,0x9920455794e532ebbc42c0fc41dbbad5c8493081c97fae05656d08967a5d5e4,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x1e4924dbf99f900ab43eaf4677cdf4669038562d839b94fdb608e39f38b04da9,138,22785649,1349,1349,0,1.0,,,,,,,,,
STATICCALL,200,32,32,32,0x9920455794e532ebbc42c0fc41dbbad5c8493081c97fae05656d08967a5d5e5,0x1000002,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x1e4924dbf99f900ab43eaf4677cdf4669038562d839b94fdb608e39f38b04da9,138,22785649,200,500,300,2.5,,,,,,,,,
STATICCALL,200,32,32,32,0x394756d42aaf504494fb27906fbcc42339eae514943a7490419f1ce4159c8af,0x2000000,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x9f6b26569cc0b2ac8bdf1b1ec26d7b489b380408c34e9527639d49a29811f2d1,39,22785640,200,500,300,2.5,,,,,,,,,
STATICCALL,1349,32,32,32,0x394756d42aaf504494fb27906fbcc42339eae514943a7490419f1ce4159c8ae,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x9f6b26569cc0b2ac8bdf1b1ec26d7b489b380408c34e9527639d49a29811f2d1,39,22785640,1349,1349,0,1.0,,,,,,,,,
STATICCALL,200,32,32,32,0x2a734ebb326341efa19b0361d9130cd47b26b7488dc6d26eeccd4f3eb878331a,0xa3d98f,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x9f6b26569cc0b2ac8bdf1b1ec26d7b489b380408c34e9527639d49a29811f2d1,39,22785640,200,500,300,2.5,,,,,,,,,
STATICCALL,1349,32,32,32,0x283e634bda467263c65537ac62a3e9afffb8d9a106de637a96645c398f6a06c5,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x9f6b26569cc0b2ac8bdf1b1ec26d7b489b380408c34e9527639d49a29811f2d1,39,22785640,1349,1349,0,1.0,,,,,,,,,
STATICCALL,1349,32,32,32,0x394756d42aaf504494fb27906fbcc42339eae514943a7490419f1ce4159c8ae,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x9f6b26569cc0b2ac8bdf1b1ec26d7b489b380408c34e9527639d49a29811f2d1,39,22785640,1349,1349,0,1.0,,,,,,,,,
STATICCALL,200,32,32,32,0x394756d42aaf504494fb27906fbcc42339eae514943a7490419f1ce4159c8af,0x2000002,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x9f6b26569cc0b2ac8bdf1b1ec26d7b489b380408c34e9527639d49a29811f2d1,39,22785640,200,500,300,2.5,,,,,,,,,
STATICCALL,1360,32,32,32,0x3c1f2acef67a6d3987e4f01a11c6c12844f813b5bb03c4cc123c46cb29297aea,0xffffffff00000000ffffffffffffffffbce6faada7179e84f3b9cac2fc63254f,0xffff,0xfa386e2f7c179403cccce879d22b78e6b1e333cb973b5692ef06b937a7a3b299,11,22785633,1360,1360,0,1.0,,,,,,,,,
STATICCALL,1360,32,32,32,0xf16fa383a9224881a6cec502a738cfef79cbcdb9d1ccf8f7da7369fdac261b44,0xffffffff00000001000000000000000000000000fffffffffffffffffffffffd,0xffff,0xfa386e2f7c179403cccce879d22b78e6b1e333cb973b5692ef06b937a7a3b299,11,22785633,1360,1360,0,1.0,,,,,,,,,
STATICCALL,1360,32,32,32,0xc7547b72a9e728956ee2482d3982c4ba4105c553d4d0828d94d32b6e6520bd2a,0xffffffff00000001000000000000000000000000fffffffffffffffffffffffd,0xffff,0xfa386e2f7c179403cccce879d22b78e6b1e333cb973b5692ef06b937a7a3b299,11,22785633,1360,1360,0,1.0,,,,,,,,,
STATICCALL,1338,32,32,32,0x247fe32687ce87469c943770b5befaae8c4e29431c6daafa478a7460b89563d7,0xc19139cb84c680a6e14116da060561765e05aa45a1c72a34f082305b61f3f52,0x30644e72e131a029b85045b68181585d97816a916871ca8d3c208c16d87cfd47,0x8b45b01d6e2c03f80b62471b0074869ffeeb2f4e0e6a141f65a40ab94b2e64df,181,22785633,1338,1338,0,1.0,,,,,,,,,
STATICCALL,1338,32,32,32,0xb923bd822bc8f97e9d591be89157fc2127b6caa503863bacf49f589d78e047a,0xc19139cb84c680a6e14116da060561765e05aa45a1c72a34f082305b61f3f52,0x30644e72e131a029b85045b68181585d97816a916871ca8d3c208c16d87cfd47,0x8b45b01d6e2c03f80b62471b0074869ffeeb2f4e0e6a141f65a40ab94b2e64df,181,22785633,1338,1338,0,1.0,,,,,,,,,
STATICCALL,200,32,32,32,0x1e63266e1f8be4b2b2125e2b69f301e80e6e7be6ce4c3bcc5bc68bb87fca7cfb,0x2000000,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x0674ca5f73868ab34e85476698084969ba92ffe06983444ef639691b95118497,13,22785622,200,500,300,2.5,,,,,,,,,
STATICCALL,1349,32,32,32,0x1e63266e1f8be4b2b2125e2b69f301e80e6e7be6ce4c3bcc5bc68bb87fca7cfa,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x0674ca5f73868ab34e85476698084969ba92ffe06983444ef639691b95118497,13,22785622,1349,1349,0,1.0,,,,,,,,,
STATICCALL,200,32,32,32,0x2a734ebb326341efa19b0361d9130cd47b26b7488dc6d26eeccd4f3eb878331a,0xa3d98f,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x0674ca5f73868ab34e85476698084969ba92ffe06983444ef639691b95118497,13,22785622,200,500,300,2.5,,,,,,,,,
STATICCALL,1349,32,32,32,0x12a8c5d9d5f5c1e876c79da84419c6f8b254beee122d876caa2f008fdddabb10,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x0674ca5f73868ab34e85476698084969ba92ffe06983444ef639691b95118497,13,22785622,1349,1349,0,1.0,,,,,,,,,
STATICCALL,1349,32,32,32,0x1e63266e1f8be4b2b2125e2b69f301e80e6e7be6ce4c3bcc5bc68bb87fca7cfa,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x0674ca5f73868ab34e85476698084969ba92ffe06983444ef639691b95118497,13,22785622,1349,1349,0,1.0,,,,,,,,,
STATICCALL,200,32,32,32,0x1e63266e1f8be4b2b2125e2b69f301e80e6e7be6ce4c3bcc5bc68bb87fca7cfb,0x2000002,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x0674ca5f73868ab34e85476698084969ba92ffe06983444ef639691b95118497,13,22785622,200,500,300,2.5,,,,,,,,,
STATICCALL,200,32,32,32,0x1f76cc98b71819950d2126ecbba4541d416a4dac03232285f040e0729abb1c6a,0x18,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0xe043fd4711517936ae7ca1f2cc63236937a6dfbf471ed2ae84ad5f1efd4e942f,79,22785618,200,500,300,2.5,,,,,,,,,
STATICCALL,200,32,32,32,0x1c33717f34958391bda362428a939bc168992bb686b89c65a84733e159aa6f40,0x800000,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0xe043fd4711517936ae7ca1f2cc63236937a6dfbf471ed2ae84ad5f1efd4e942f,79,22785618,200,500,300,2.5,,,,,,,,,
STATICCALL,1349,32,32,32,0x6f3704b0f43c65b13a1ab39955a209f260466b15bcbc884e9294b571f356808,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0xe043fd4711517936ae7ca1f2cc63236937a6dfbf471ed2ae84ad5f1efd4e942f,79,22785618,1349,1349,0,1.0,,,,,,,,,
STATICCALL,1349,32,32,32,0x1bdab5240b23aac7afb444c4a6e7619ead2b0455e48139abeb1ab9b6b00b20b7,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0xe043fd4711517936ae7ca1f2cc63236937a6dfbf471ed2ae84ad5f1efd4e942f,79,22785618,1349,1349,0,1.0,,,,,,,,,
STATICCALL,1349,32,32,32,0x823c2bae1b241cb8637ec8aad5b57992a05ec5685b69e8bbe0abf51c40ab93,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0xe043fd4711517936ae7ca1f2cc63236937a6dfbf471ed2ae84ad5f1efd4e942f,79,22785618,1349,1349,0,1.0,,,,,,,,,
STATICCALL,200,32,32,32,0xb9c7effed3661318d39d6fd89db14350a5ad3981bfd4338443214409e1cc687,0x18,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x6653c1a25d4f331ef8afb7f2c25222a47615a8666e947e09bbe36e1075b4a73d,159,22785617,200,500,300,2.5,,,,,,,,,
STATICCALL,200,32,32,32,0x2c615a41212959c229fbea474125bf0ef1f03ba4746986520278d416775e789b,0x800000,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x6653c1a25d4f331ef8afb7f2c25222a47615a8666e947e09bbe36e1075b4a73d,159,22785617,200,500,300,2.5,,,,,,,,,
STATICCALL,1349,32,32,32,0xca3e5a8dcdde4c151c5f6e5ad60ff424da1765b72753d88bb8b57625c8a9c5f,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x6653c1a25d4f331ef8afb7f2c25222a47615a8666e947e09bbe36e1075b4a73d,159,22785617,1349,1349,0,1.0,,,,,,,,,
STATICCALL,1349,32,32,32,0x2dbcca016202b47f3ebb0de8aec30ef326a511e1263f81c9195f41fd08b879a8,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x6653c1a25d4f331ef8afb7f2c25222a47615a8666e947e09bbe36e1075b4a73d,159,22785617,1349,1349,0,1.0,,,,,,,,,
STATICCALL,1349,32,32,32,0x88fd6e7244a36c1682946f453cf6bb1d8db03b162c689c9f1ebca09172904e2,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x6653c1a25d4f331ef8afb7f2c25222a47615a8666e947e09bbe36e1075b4a73d,159,22785617,1349,1349,0,1.0,,,,,,,,,
STATICCALL,200,32,32,32,0x1bd6c5a17cd9ae1782f9503358eb93bcc76449acc82b3af2e08f31825edb90df,0x18,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0xbcfab5c70c1221addcc46dcc78bac6ab308981ba0cd4308aeb25e496d5f74dc3,72,22785616,200,500,300,2.5,,,,,,,,,
STATICCALL,200,32,32,32,0x759868e5146fdb8530525c1715fbb50c759573d590bd559b1995663c55e09d6,0x800000,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0xbcfab5c70c1221addcc46dcc78bac6ab308981ba0cd4308aeb25e496d5f74dc3,72,22785616,200,500,300,2.5,,,,,,,,,
STATICCALL,1349,32,32,32,0x24bafd70169cb3b607974f7358c6972d93861fd80b6424d89bb335994a6c8f3a,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0xbcfab5c70c1221addcc46dcc78bac6ab308981ba0cd4308aeb25e496d5f74dc3,72,22785616,1349,1349,0,1.0,,,,,,,,,
STATICCALL,1349,32,32,32,0x9c5784f98d821d00b471d697749146b84d807a644c01379fc0e0becbfd7cb10,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0xbcfab5c70c1221addcc46dcc78bac6ab308981ba0cd4308aeb25e496d5f74dc3,72,22785616,1349,1349,0,1.0,,,,,,,,,
STATICCALL,1349,32,32,32,0xc708d5581c3e72022d19ba91b52cee55e3ed61906107186e22068df5e0051c7,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0xbcfab5c70c1221addcc46dcc78bac6ab308981ba0cd4308aeb25e496d5f74dc3,72,22785616,1349,1349,0,1.0,,,,,,,,,
STATICCALL,200,32,32,32,0x2ed11e0b0ab040ecd1e488bdac6fcbba8451af295aaed18fd4636db862e113d3,0x2000000,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x5a41ddd26eb13fbcea09687ae0100020eb0246a2e96f1ca1bf852654ba820703,9,22785612,200,500,300,2.5,,,,,,,,,
STATICCALL,1349,32,32,32,0x2ed11e0b0ab040ecd1e488bdac6fcbba8451af295aaed18fd4636db862e113d2,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x5a41ddd26eb13fbcea09687ae0100020eb0246a2e96f1ca1bf852654ba820703,9,22785612,1349,1349,0,1.0,,,,,,,,,
STATICCALL,200,32,32,32,0x2a734ebb326341efa19b0361d9130cd47b26b7488dc6d26eeccd4f3eb878331a,0xa3d98f,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x5a41ddd26eb13fbcea09687ae0100020eb0246a2e96f1ca1bf852654ba820703,9,22785612,200,500,300,2.5,,,,,,,,,
STATICCALL,1349,32,32,32,0x2316bd76c11a1e229699c83a869690cb2837f2309e901d3022cbe28fc0f151e8,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x5a41ddd26eb13fbcea09687ae0100020eb0246a2e96f1ca1bf852654ba820703,9,22785612,1349,1349,0,1.0,,,,,,,,,
STATICCALL,1349,32,32,32,0x2ed11e0b0ab040ecd1e488bdac6fcbba8451af295aaed18fd4636db862e113d2,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x5a41ddd26eb13fbcea09687ae0100020eb0246a2e96f1ca1bf852654ba820703,9,22785612,1349,1349,0,1.0,,,,,,,,,
STATICCALL,200,32,32,32,0x2ed11e0b0ab040ecd1e488bdac6fcbba8451af295aaed18fd4636db862e113d3,0x2000002,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x5a41ddd26eb13fbcea09687ae0100020eb0246a2e96f1ca1bf852654ba820703,9,22785612,200,500,300,2.5,,,,,,,,,
STATICCALL,1360,32,32,32,0x39e7d47627ea1cda108cf2c37beec05119c71b640a3e5305df2dc040e02daeba,0xffffffff00000000ffffffffffffffffbce6faada7179e84f3b9cac2fc63254f,0xffff,0x6ab881adbfc2cc42d112cf8b64819c72aface72fa2c0be24360c6eac8f600faa,12,22785602,1360,1360,0,1.0,,,,,,,,,
STATICCALL,1360,32,32,32,0x692871a7a5fe79dd8533e72984e54777d2be546464abe9b6745c39e6b1100f99,0xffffffff00000001000000000000000000000000fffffffffffffffffffffffd,0xffff,0x6ab881adbfc2cc42d112cf8b64819c72aface72fa2c0be24360c6eac8f600faa,12,22785602,1360,1360,0,1.0,,,,,,,,,
STATICCALL,1360,32,32,32,0xfe9c04b4b9f80fcc01b5a52ba359766d8524dfda0c6d3380504c87ffb10d0e38,0xffffffff00000001000000000000000000000000fffffffffffffffffffffffd,0xffff,0x6ab881adbfc2cc42d112cf8b64819c72aface72fa2c0be24360c6eac8f600faa,12,22785602,1360,1360,0,1.0,,,,,,,,,
STATICCALL,200,32,32,32,0x13e7dff40ab15b930aae4d3d235bb02c8afd7514fd171833e52d12cd5566dc78,0x18,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0xc5769f692a7c4fc284b61500c08b4df1195c3a63b8969172e1751d844f66560f,90,22785602,200,500,300,2.5,,,,,,,,,
